ART CODE,TITLE,TYPE,YEAR,ARTIST,ADDRESS,LOCATION,X,Y,IMAGE_URL,JPG_URL
257,"Untitled, 76.1.1",Lithographs,1996,Garo Antreasian,7521 Carmel NE,North Domingo Baca Multigenerational Center,-106.561439,35.177307,http://www.flickr.com/photos/abqpublicart/6871782031/,http://farm8.staticflickr.com/7207/6871782031_f1630bddaf_m.jpg
258,Apprehension of the Stage Robbers,Painting (visual works),1993,Harvey Johnson,400 Marquette NW,City/County Government Bldg.,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2513552647/,http://farm4.staticflickr.com/3028/2513552647_f2a3fa2757_m.jpg
259,"Untitled, 78.2.2A and 78.2.1B",works on paper,1996,Garo Antreasian,7521 Carmel NE,NDB Multicultural Center,-106.561439,35.177307,http://www.flickr.com/photos/abqpublicart/6871790815/,http://farm8.staticflickr.com/7192/6871790815_8c1c1936f2_m.jpg
260,Eastern Provinces,lithograph (Chine Colle),1996,Garo Antreasian,7521 Carmel NE,North Domingo Baca Multigenerational Center,-106.561439,35.177307,http://www.flickr.com/photos/abqpublicart/2513552671/,http://farm3.staticflickr.com/2276/2513552671_62f749ecb7_m.jpg
261,"Untitled,78.3.2",Work on Paper,1996,Garo Antreasian,7521 Carmel NE,North Domingo Baca Multigenerational Center,-106.561439,35.177307,http://www.flickr.com/photos/abqpublicart/6871810281/,http://farm8.staticflickr.com/7195/6871810281_f1aa882b44_m.jpg
262,Celebration in Story,mosaics (visual works),1996,Debra Rogers,2200 Yale Blvd SE,NM Commission for the Blind,-106.6213454,35.0569,http://www.flickr.com/photos/abqpublicart/2439176040/,http://farm3.staticflickr.com/2256/2439176040_c048ebd434_m.jpg
263,To All the Great Animals Around the World,Carvings,1993,Leonard Lee,903 10th St SW,Rio Grande Zoological Park,-106.661155,35.0777,http://www.flickr.com/photos/abqpublicart/2420678427/,http://farm4.staticflickr.com/3040/2420678427_3820aa8913_m.jpg
264,Bosque Rio Sunset,mural paintings (visual works),1997,Dave Dekker,Montaño at the Rio Grande NW,Montaño Bridge,-106.6789982,35.146,http://www.flickr.com/photos/abqpublicart/2478321975/,http://farm4.staticflickr.com/3275/2478321975_5377542e6f_m.jpg
265,“Very Special Arts Garage” Neon Sign,Art signs,1993,Robert Randazzo,5th St. and Copper NW,5th St. and Copper NW Parking Structure,-106.6525323,35.0853,http://www.flickr.com/photos/abqpublicart/2478322061/,http://farm3.staticflickr.com/2408/2478322061_827ffd4ccf_m.jpg
266,Gardens that Bloom in Fragrance and Flower,Gates,2001,Jan Moore,2601 Central Ave NW,Botanic Garden,-106.6808887,35.0927,http://www.flickr.com/photos/abqpublicart/2479133938/,http://farm4.staticflickr.com/3019/2479133938_a891661100_m.jpg
267,Triptych,Painting (visual works),1994,Frank McCulloch,401 2nd St NW,storage at Untitled,-106.6496133,35.0873,http://www.flickr.com/photos/abqpublicart/6876152319/,http://farm8.staticflickr.com/7188/6876152319_85ca294523_m.jpg
268,Gar Bender,public sculpture,1996,Joe Barrington,1800 Tingley Drive SW,Tingley Beach Aquatic Park,-106.6755487,35.08757464,http://www.flickr.com/photos/abqpublicart/2421493514/,http://farm4.staticflickr.com/3072/2421493514_e9d64dccec_m.jpg
269,Stickman #14 and #23,public sculpture,1999,Larry Bell,11510 Sunset Gardens SW,Communications Center,-106.7597392,35.0652,http://www.flickr.com/photos/abqpublicart/6836529373/,http://farm8.staticflickr.com/7010/6836529373_2b333c1a06_m.jpg
270,Silente Paisano,public sculpture,1996,George Manus,Alameda Rd and Rio Grande River,Alameda Wetlands,-106.638812,35.1937,http://www.flickr.com/photos/abqpublicart/6876296957/,http://farm8.staticflickr.com/7045/6876296957_9524c91b30_m.jpg
271,Spring Fever,public sculpture,1996,O.K. Harris,2901 Candelaria Rd NW,Rio Grande Nature Center,-106.6825992,35.131,http://www.flickr.com/photos/abqpublicart/2478322461/,http://farm4.staticflickr.com/3181/2478322461_5dcecabdf0_m.jpg
272,Bison,Painting (visual works),1998,Ila McAfee,400 Marquette NW,City/County Government Bldg. ,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/6876466059/,http://farm8.staticflickr.com/7068/6876466059_cc8ee11d4d_m.jpg
273,"La Cueva Sunset, East",Painting (visual works),1989,Wilson Hurley,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/6870777635/,http://farm8.staticflickr.com/7194/6870777635_e9d497511e_m.jpg
274,"La Cueva Sunset, West",Painting (visual works),1989,Wilson Hurley,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/6870777797/in/photostream/,http://farm8.staticflickr.com/7179/6870777797_39f4854476_m.jpg
275,1914 Ingram Foster Biplane Curtiss Model D,cultural artifacts,1989,,2200 Sunport Blvd SE,Main Terminal ,-106.6169336,35.04917014,http://www.flickr.com/photos/abqpublicart/2456693063/,http://farm4.staticflickr.com/3008/2456693063_4c8ce52d7c_m.jpg
276,Guardian of the Fourth World,public sculpture,1989,Clifford Fragua,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457521098/in/photostream/,http://farm3.staticflickr.com/2119/2457521098_84eca4693b_m.jpg
277,Seed Pot,Pottery,1988,Charmae Natseway,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456693225/in/photostream/,http://farm3.staticflickr.com/2145/2456693225_546fc08391_m.jpg
278,Sikyatki Shaped Bowl,Pottery,1988,Robert Tenorio,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457521178/in/photostream/,http://farm3.staticflickr.com/2015/2457521178_e39e2f4c2e_m.jpg
279,Owl Bowl,Pottery,1988,Laura Gachupin,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457521220/in/photostream/,http://farm4.staticflickr.com/3213/2457521220_9c1ef49270_m.jpg
280,Polychrome Jar,Pottery,1988,Lois Gutierrez-De La Cruz,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457521252/in/photostream/,http://farm3.staticflickr.com/2140/2457521252_6e2e03bc07_m.jpg
281,Untitled - Bracelet,Jewelry,1988,Roderick Kaskalla,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456693393/in/photostream/,http://farm4.staticflickr.com/3202/2456693393_39bff19f09_m.jpg
282,Seed Jar,Pottery,1989,Dorothy Torivio,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456693431/in/photostream/,http://farm3.staticflickr.com/2189/2456693431_dae9f5d243_m.jpg
283,Traditional Pueblo Concho Belt,"Jewelry, concha belt",1988,Cippy Crazy Horse,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456693467/in/photostream/,http://farm3.staticflickr.com/2267/2456693467_db1566c6ee_m.jpg
284,Caldron,Painting (visual works),1987,Aaron Karp,2200 Sunport Blvd SE,"Main Terminal, gate A-4",-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457521508/in/photostream/,http://farm3.staticflickr.com/2012/2457521508_2514bb02af_m.jpg
285,Fetish Necklace,Jewelry,1989,Dinah Gasper,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456693661/in/photostream/,http://farm4.staticflickr.com/3139/2456693661_df37e9f521_m.jpg
286,Jar with Dancers,Pottery,1988,Marcellus Medina,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456693713/in/photostream/,http://farm3.staticflickr.com/2016/2456693713_5c9d8366db_m.jpg
287,Untitled - Bracelet,Jewelry,1988,Angie Owen,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457521638/in/photostream/,http://farm3.staticflickr.com/2385/2457521638_76fb07ff12_m.jpg
288,Untitled - Tapestry,Tapestry,1989,Tina John,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457521734/in/photostream/,http://farm3.staticflickr.com/2223/2457521734_67292891fa_m.jpg
289,Poe Kwinsawin,Textile,1988,Ramoncita Sandoval,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456693923/in/photostream/,http://farm3.staticflickr.com/2027/2456693923_8d8963265a_m.jpg
290,Hopi Woman,Pottery,1989,Maxine Toya,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456693965/in/photostream/,http://farm3.staticflickr.com/2289/2456693965_be170b8353_m.jpg
291,Untitled - Necklace,Jewelry,1988,Gail Bird,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456694037/in/photostream/,http://farm3.staticflickr.com/2158/2456694037_ca6f9dbe24_m.jpg
292,Zuni Masked Dancer,Painting (visual works),1945,Pop Chalee,2200 Sunport Blvd SE,Old Main Terminal,-106.6166671,35.0371,http://www.flickr.com/photos/abqpublicart/2456694057/in/photostream/,http://farm3.staticflickr.com/2219/2456694057_15c76f8b31_m.jpg
293,Horse Mural,Painting (visual works),1945,Pop Chalee,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456694077/in/photostream/,http://farm4.staticflickr.com/3144/2456694077_bbe1a16839_m.jpg
294,Navajo Yeibichai,Painting (visual works),1945,Pop Chalee,2200 Sunport Blvd SE,Old Main Terminal,-106.6183061,35.0371,http://www.flickr.com/photos/abqpublicart/2456694107/in/photostream/,http://farm4.staticflickr.com/3261/2456694107_1291cc5afb_m.jpg
295,Buffalo Mural,Painting (visual works),1945,Pop Chalee,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456694143/in/photostream/,http://farm3.staticflickr.com/2051/2456694143_953dd1d221_m.jpg
296,Matachine,Painting (visual works),1945,Pop Chalee,2200 Sunport Blvd SE,Old Main Terminal,-106.6183061,35.0371,http://www.flickr.com/photos/abqpublicart/2457522042/in/photostream/,http://farm3.staticflickr.com/2149/2457522042_82c157e94e_m.jpg
297,Apache Crown Dancer,Painting (visual works),1945,Pop Chalee,2200 Sunport Blvd SE,Old Main Terminal,-106.6183061,35.0371,http://www.flickr.com/photos/abqpublicart/2457522086/in/photostream/,http://farm4.staticflickr.com/3029/2457522086_1d399d16fe_m.jpg
298,Brown Deer,Painting (visual works),1945,Pop Chalee,2200 Sunport Blvd SE,Main Terminal,-106.6183061,35.0488,http://www.flickr.com/photos/abqpublicart/2457522174/in/photostream/,http://farm3.staticflickr.com/2093/2457522174_2a859bf120_m.jpg
299,Blue Deer,Painting (visual works),1945,Pop Chalee,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456694359/in/photostream/,http://farm4.staticflickr.com/3121/2456694359_661fd00841_m.jpg
300,Buffalo Dancer,Painting (visual works),1945,Pop Chalee,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457522322/in/photostream/,http://farm3.staticflickr.com/2157/2457522322_86a673acda_m.jpg
301,Taos Horsetail Dancer,Painting (visual works),1945,Pop Chalee,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457522370/in/photostream/,http://farm4.staticflickr.com/3122/2457522370_4b52d8399f_m.jpg
302,Our Lady of Guadalupe,Santos,1988,Luis Tapia,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457522432/in/photostream/,http://farm3.staticflickr.com/2004/2457522432_a943fb9cc9_m.jpg
303,Bell Ranch Spur,photographs (visual works),2000,Douglas  Hall,3400 University Blvd SE,Airport Rental Car Facility,-106.6257541,35.0403,http://www.flickr.com/photos/abqpublicart/2439237038/,http://farm4.staticflickr.com/3110/2439237038_fe593ba972_m.jpg
304,Spanish Market,Painting (visual works),2000,Sylvia Johnson,3400 University Blvd SE,Airport Rental Car Facility,-106.6257541,35.0403,http://www.flickr.com/photos/abqpublicart/2438411065/in/photostream/,http://farm3.staticflickr.com/2284/2438411065_cbed0370fb_m.jpg
305,Look...We're Building You a Treehouse,public sculpture,2002,John Muir,Cibola Loop and Cuba Rd NW,Tres Placitas,-106.6665629,35.209,http://www.flickr.com/photos/abqpublicart/2478322481/,http://farm4.staticflickr.com/3023/2478322481_9c9c8bbc48_m.jpg
306,Untitled - Necklace,Jewelry,1988,Richard Chavez,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457522488/,http://farm3.staticflickr.com/2112/2457522488_04ebfc65f1_m.jpg
307,Lamp Vase,Pottery,1988,Elizabeth  Naranjo,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457522524/in/photostream/,http://farm4.staticflickr.com/3077/2457522524_374849f214_m.jpg
308,Untitled - Pottery,Pottery,1988,Dora Tse Pe ,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456694609/in/photostream/,http://farm4.staticflickr.com/3078/2456694609_69c0392555_m.jpg
309,Pottery Jar,Pottery,1989,Nathan Youngblood,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457522578/in/photostream/,http://farm4.staticflickr.com/3286/2457522578_81a3df49eb_m.jpg
310,Sueño Entre Sueño,mural paintings (visual works),1994,Bernadette Vigil ,129 Hartline SW,School on Wheels,-106.6691388,35.0688,http://www.flickr.com/photos/abqpublicart/6832079139/,http://farm8.staticflickr.com/7025/6832079139_d8435d8026_m.jpg
311,Para David,public sculpture,2000,Ed Vega,908 Eastridge DR NE,Lomas Tramway Library (Courtyard),-106.4978478,35.0859,http://www.flickr.com/photos/abqpublicart/6871572057/,http://farm8.staticflickr.com/7184/6871572057_3efabd6f68_m.jpg
312,Celebrating Nature/the Landscape Underground,neon sculpture,2000,Barbara Grothus,3nd St and Marquette NW,Underground Passageway Connecting C. Plaza to Convention Ctr.,-106.6495,35.0879,http://www.flickr.com/photos/abqpublicart/2478322487/,http://farm3.staticflickr.com/2187/2478322487_5b364d906c_m.jpg
,,,,Steve Peters,,,,,,
313,Images in the Pueblo Night,Painting (visual works),1988,Robert Montoya,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457522646/,http://farm4.staticflickr.com/3232/2457522646_545ec9910b_m.jpg
314,Untitled - Basket,weavings,1988,Lydia Pesata,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457522766/in/photostream/,http://farm3.staticflickr.com/2174/2457522766_f36aea240a_m.jpg
315,Storyteller with Eight Separate Children,Pottery,1988,Ada Suina,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456694891/in/photostream/,http://farm4.staticflickr.com/3277/2456694891_3079099f77_m.jpg
316,Why the Coyote Bays at the Moon,Painting (visual works),1989,Pablita Velarde,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456695011/in/photostream/,http://farm4.staticflickr.com/3216/2456695011_146c0abc03_m.jpg
317,Untitled - Necklace,Jewelry,1988,Joe & Rosey Cate,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456695053/in/photostream/,http://farm3.staticflickr.com/2400/2456695053_fa6fe4430c_m.jpg
318,Medicine Bear,sculpture in the round,1988,Stewart  Quandelacy,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457523054/in/photostream/,http://farm4.staticflickr.com/3160/2457523054_e525bef02b_m.jpg
319,Zebra,carvings,1988,David  Alvarez,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457523088/in/photostream/,http://farm3.staticflickr.com/2271/2457523088_14c1b427ed_m.jpg
320,Untitled - Pottery,Pottery,1987,Eddie Dominguez,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457523150/in/photostream/,http://farm3.staticflickr.com/2234/2457523150_76743507de_m.jpg
321,Haciendo Pan,Painting (visual works),1988,Edward  Gonzales,400 Marquette NW,city/County Government Building,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2457523312/in/photostream/,http://farm3.staticflickr.com/2137/2457523312_ca16e94199_m.jpg
322,Untitled - Weaving,Weavings,1988,Paul Ortega,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457523336/in/photostream/,http://farm4.staticflickr.com/3278/2457523336_aafbbb1766_m.jpg
,,,,Phillip Ortiz,,,,,,
323,Lucinda,Weavings,1987,Luis Ortega,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457523394/in/photostream/,http://farm4.staticflickr.com/3096/2457523394_df16cdf954_m.jpg
324,Abstract Crown Dancer I,public sculpture,2000,Allan Houser,3400 University Blvd SE,Airport Rental Car Facility,-106.6257541,35.0403,http://www.flickr.com/photos/abqpublicart/6870874089/,http://farm8.staticflickr.com/7059/6870874089_4765ebbd70_m.jpg
325,Calico Cat,Carving,1988,Mike Rodriguez,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457523428/,http://farm4.staticflickr.com/3038/2457523428_4eaecc7dc5_m.jpg
326,Storyteller,ceramics (objects),1988,Stella Teller,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456695531/in/photostream/,http://farm3.staticflickr.com/2111/2456695531_330486501a_m.jpg
327,Spring Fever,Painting (visual works),1988,Francis Rivera,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457523576/in/photostream/,http://farm3.staticflickr.com/2060/2457523576_376ec8db44_m.jpg
328,La Huida a Egipto,Retablos (panel paintings),1988,Charles Carrillo,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456695685/in/photostream/,http://farm4.staticflickr.com/3204/2456695685_ae35f56b3e_m.jpg
329,Cristo and Mourning Figures,Retablos (panel paintings),1986,Marie Cash,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457523710/in/photostream/,http://farm4.staticflickr.com/3091/2457523710_1df4485978_m.jpg
330,San Pascual,Santos,1987,Ben Ortega,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457523768/in/photostream/,http://farm3.staticflickr.com/2404/2457523768_cac868c07d_m.jpg
331,Popular Santos in New Mexico,Santos,1988,Paula Rodriguez,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456695867/in/photostream/,http://farm3.staticflickr.com/2416/2456695867_554bfde946_m.jpg
332,Holy Family,Textile,1988,Senaida  Romero,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456695977/in/photostream/,http://farm3.staticflickr.com/2260/2456695977_8ea2e9b6e6_m.jpg
333,St. Francis,Santos,1988,Tranquilino Roybal,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456696015/in/photostream/,http://farm3.staticflickr.com/2416/2456696015_925b918fbf_m.jpg
334,"Queen of Rosary, Lady of Guadalupe, Lady of Sorrows",Retablos (panel paintings),1987,Rosemarie Stuyck,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457523980/in/photostream/,http://farm3.staticflickr.com/2119/2457523980_c76ac672fe_m.jpg
335,San Rafael,Santos,1988,Horacio Valdez,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457524038/in/photostream/,http://farm3.staticflickr.com/2304/2457524038_8ed50ca4ce_m.jpg
336,Bere de Santa Cruz,Carving,1988,Irene Yates,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456696227/in/photostream/,http://farm3.staticflickr.com/2087/2456696227_ca2656c620_m.jpg
338,The Basket Dance,public sculpture,1989,Glenna Goodacre,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457524224/in/photostream/,http://farm3.staticflickr.com/2085/2457524224_6d3a6bc3e1_m.jpg
339,Dream of Flight,public sculpture,1989,Lincoln Fox,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457524282/in/photostream/,http://farm4.staticflickr.com/3064/2457524282_54e1f8f0e5_m.jpg
340,Rains for the Harvest,public sculpture,2001,Tammy Garcia,3400 University Blvd SE,Airport Rental Car Facility,-106.6257541,35.0403,http://www.flickr.com/photos/abqpublicart/6939629687/,http://farm8.staticflickr.com/7068/6939629687_4f6b54364d_m.jpg
341,Processional - New Mexican Church,prints,1999,Gene Kloss,400 Marquette NW,City/County Government Building,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/6876545739/,http://farm8.staticflickr.com/7181/6876545739_ea0fb5e1a2_m.jpg
342,Last Tango in Santa Fe V,Painting (visual works),2001,Harry  Fonesca,3400 University Blvd SE,Airport Rental Car Facility,-106.6257541,35.0403,http://www.flickr.com/photos/abqpublicart/2439237110/,http://farm3.staticflickr.com/2149/2439237110_a5baaee180_m.jpg
343,Corrales Mystique,Painting (visual works),1999,Morris Rippel,400 Marquette NW,City/County Government Building,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2456696547/,http://farm3.staticflickr.com/2205/2456696547_b2d45998a3_m.jpg
344,"""What the hell are we waiting for now, Christmas?""",Painting (visual works),1988,Gordon Snidow,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456696573/in/photostream/,http://farm3.staticflickr.com/2369/2456696573_b818a3cab9_m.jpg
345,Deep Sea Falls,Painting (visual works),1988,Frank Ettenberg,400 Marquette NW,City/County Government Building,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2456696605/in/photostream/,http://farm8.staticflickr.com/7057/6798764802_a44be56893_m.jpg
346,Yellow Pot,Painting (visual works),1989,Russell Hamilton,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457524610/in/photostream/,http://farm3.staticflickr.com/2137/2457524610_8cefde8ce3_m.jpg
347,Earth Legend Series,Painting (visual works),1989,Larry  Calcagno,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456696697/in/photostream/,http://farm4.staticflickr.com/3030/2456696697_e226ef689a_m.jpg
348,"Tewa Motel, Albuquerque, New Mexico",photographs (visual works),1988,Phyllis Kennedy,400 Marquette NW,City/County government Building,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/6876575905/,http://farm8.staticflickr.com/7190/6876575905_2bb4828533_m.jpg
349,Coyote with Woman Inside,Painting (visual works),1989,Holly Roberts,400 Marquette NW,City/county Government Building,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2456696717/,http://farm3.staticflickr.com/2225/2456696717_59e7afab5d_m.jpg
350,The Magician,Lithographs,1989,Fritz Scholder,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456696757/in/photostream/,http://farm4.staticflickr.com/3032/2456696757_cb3620c4bd_m.jpg
351,Sun Song,Painting (visual works),1988,Sam Scott,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456696829/in/photostream/,http://farm4.staticflickr.com/3193/2456696829_5c589752e9_m.jpg
352,Night on Elk Mountain,Painting (visual works),1988,Bob Lee,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457524884/in/photostream/,http://farm4.staticflickr.com/3251/2457524884_1dae80bffb_m.jpg
353,Guadalupe Sunrise,Painting (visual works),1988,Gary Niblett,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2457524928/in/photostream/,http://farm4.staticflickr.com/3062/2457524928_bb6fd29c8f_m.jpg
354,San Ildefonso Hunting Dancer,Painting (visual works),1989,Julian Robles,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456696995/in/photostream/,http://farm4.staticflickr.com/3143/2456696995_f332ee75a7_m.jpg
355,Botanical Layout: Peony,Lithographs,1989,Betty Hahn,400 Marquette NW,City/County Government Building,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2457525022/in/photostream/,http://farm4.staticflickr.com/3017/2457525022_5c9e4fd874_m.jpg
356,The Last Hill,Lithographs,1988,Bruce Lowney,400 Marquette NW,City/County Government Building,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2456697071/in/photostream/,http://farm4.staticflickr.com/3038/2456697071_83fff76288_m.jpg
357,Quiet Scherzo I,Lithographs,1988,Earl Stroh,400 Marquette NW,City/County Government Building,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2457525086/in/photostream/,http://farm3.staticflickr.com/2210/2457525086_d502de26b9_m.jpg
358,All that Surrounds the Earth Surrounds Me,public sculpture,1988,Hilda Volkin,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456697113/in/photostream/,http://farm4.staticflickr.com/3170/2456697113_28f2c248a1_m.jpg
359,Untitled - Pottery,Pottery,1989,Liz Anderson,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456697141/in/photostream/,http://farm3.staticflickr.com/2414/2456697141_ef25f0c785_m.jpg
360,Serenity and Hope,public sculpture,1989,John Boomer,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456697161/in/photostream/,http://farm4.staticflickr.com/3296/2456697161_cd61a3be33_m.jpg
361,Untitled,Pottery,1988,Ilena  Grayson,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456697215/in/photostream/,http://farm3.staticflickr.com/2417/2456697215_7136d1d995_m.jpg
362,Andean Spirit,object sculpture,1988,Louise Laval,2200 Sunport Blvd SE,Main Terminal,-106.6166671,35.0488,http://www.flickr.com/photos/abqpublicart/2456697233/in/photostream/,http://farm3.staticflickr.com/2004/2456697233_201040969b_m.jpg
363,Rites,Painting (visual works),1988,Virginia Dehn,400 Marquette NW,City/County Government Building,-106.6515905,35.088,http://www.flickr.com/photos/abqpublicart/2456697253/in/photostream/,http://farm3.staticflickr.com/2136/2456697253_f2b6554735_m.jpg
